total_price,Quantity
1235.15,5
1235.15,5
2470.3,10
2470.3,10
2470.3,10
2470.3,10
2470.3,10
2470.3,10
2470.3,10
2470.3,10
2470.3,10
2470.3,10
2470.3,10
2470.3,10
2470.3,10
2470.3,10
2470.3,10
2470.3,10
2470.3,10
2470.3,10
2470.3,10
2470.3,10
2470.3,10
2470.3,10
2470.3,10
2470.3,10
2470.3,10
2470.3,10
2470.3,10
2470.3,10
2470.3,10
2470.3,10
2470.3,10
2470.3,10
2470.3,10
2470.3,10
2470.3,10
2470.3,10
2470.3,10
2470.3,10
2470.3,10
2470.3,10
2470.3,10
2470.3,10
2470.3,10
2470.3,10
2470.3,10
2470.3,10
2470.3,10
2470.3,10
2470.3,10
2470.3,10
2470.3,10
2470.3,10
2470.3,10
1729.21,7
1729.21,7
1729.21,7
1729.21,7
1729.21,7
1729.21,7
1729.21,7
1729.21,7
1729.21,7
1729.21,7
1729.21,7
1729.21,7
1729.21,7
1729.21,7
1729.21,7
1729.21,7
1729.21,7
1729.21,7
1729.21,7
1729.21,7
1729.21,7
1729.21,7
1729.21,7
1729.21,7
1729.21,7
1729.21,7
1729.21,7
1729.21,7
1729.21,7
1729.21,7
1729.21,7
1729.21,7
1729.21,7
1729.21,7
1729.21,7
1729.21,7
1729.21,7
1729.21,7
1729.21,7
1729.21,7
1729.21,7
1729.21,7
1729.21,7
1729.21,7
1729.21,7
1729.21,7
1729.21,7
1729.21,7
1729.21,7
1729.21,7
1729.21,7
1729.21,7
1729.21,7
1729.21,7
1729.21,7
1729.21,7
5538.33,7
5538.33,7
5538.33,7
5538.33,7
5538.33,7
5538.33,7
5538.33,7
5538.33,7
5538.33,7
5538.33,7
5538.33,7
5538.33,7
5538.33,7
5538.33,7
5538.33,7
5538.33,7
5538.33,7
5538.33,7
5538.33,7
5538.33,7
5538.33,7
5538.33,7
5538.33,7
5538.33,7
5538.33,7
5538.33,7
5538.33,7
5538.33,7
5538.33,7
5538.33,7
5538.33,7
5538.33,7
5538.33,7
5538.33,7
5538.33,7
5538.33,7
5538.33,7
5538.33,7
5538.33,7
5538.33,7
5538.33,7
5538.33,7
5538.33,7
5538.33,7
5538.33,7
5538.33,7
5538.33,7
5538.33,7
5538.33,7
5538.33,7
5538.33,7
5538.33,7
5538.33,7
5538.33,7
5538.33,7
5538.33,7
5538.33,7
5538.33,7
5913.81,7
5913.81,7
5913.81,7
5913.81,7
5913.81,7
5913.81,7
5913.81,7
5913.81,7
5913.81,7
5913.81,7
5913.81,7
5913.81,7
5913.81,7
5913.81,7
5913.81,7
5913.81,7
5913.81,7
5913.81,7
5913.81,7
5913.81,7
5913.81,7
5913.81,7
5913.81,7
5913.81,7
5913.81,7
5913.81,7
5913.81,7
5913.81,7
5913.81,7
5913.81,7
5913.81,7
5913.81,7
5913.81,7
5913.81,7
5913.81,7
5913.81,7
5913.81,7
5913.81,7
5913.81,7
5913.81,7
5913.81,7
5913.81,7
5913.81,7
5913.81,7
5913.81,7
5913.81,7
5913.81,7
2223.27,9
2223.27,9
2223.27,9
2223.27,9
2223.27,9
2223.27,9
2223.27,9
2223.27,9
2223.27,9
2223.27,9
2223.27,9
2223.27,9
2223.27,9
2223.27,9
2223.27,9
2223.27,9
2223.27,9
2223.27,9
2223.27,9
2223.27,9
2223.27,9
2223.27,9
2223.27,9
2223.27,9
2223.27,9
2223.27,9
2223.27,9
2223.27,9
2223.27,9
2223.27,9
2223.27,9
2223.27,9
2223.27,9
2223.27,9
2223.27,9
2223.27,9
2223.27,9
2223.27,9
2223.27,9
2223.27,9
2223.27,9
2223.27,9
2223.27,9
2223.27,9
2223.27,9
791.19,1
791.19,1
791.19,1
791.19,1
791.19,1
791.19,1
791.19,1
791.19,1
791.19,1
791.19,1
791.19,1
791.19,1
791.19,1
791.19,1
791.19,1
791.19,1
791.19,1
791.19,1
791.19,1
791.19,1
791.19,1
791.19,1
791.19,1
791.19,1
791.19,1
791.19,1
791.19,1
791.19,1
791.19,1
791.19,1
791.19,1
791.19,1
791.19,1
791.19,1
791.19,1
791.19,1
791.19,1
791.19,1
791.19,1
791.19,1
791.19,1
791.19,1
791.19,1
1582.38,2
1582.38,2
1582.38,2
1582.38,2
1582.38,2
1582.38,2
1582.38,2
1582.38,2
1582.38,2
1582.38,2
1582.38,2
1582.38,2
1582.38,2
1582.38,2
1582.38,2
1582.38,2
1582.38,2
1582.38,2
1582.38,2
1582.38,2
1582.38,2
1582.38,2
1582.38,2
1582.38,2
1582.38,2
1582.38,2
1582.38,2
1582.38,2
1582.38,2
1582.38,2
1582.38,2
1582.38,2
1582.38,2
1582.38,2
1582.38,2
1582.38,2
1582.38,2
1582.38,2
1582.38,2
1582.38,2
1582.38,2
3164.76,4
3164.76,4
3164.76,4
3164.76,4
3164.76,4
3164.76,4
3164.76,4
3164.76,4
3164.76,4
3164.76,4
3164.76,4
3164.76,4
3164.76,4
3164.76,4
3164.76,4
3164.76,4
3164.76,4
3164.76,4
3164.76,4
3164.76,4
3164.76,4
3164.76,4
3164.76,4
3164.76,4
3164.76,4
3164.76,4
3164.76,4
3164.76,4
3164.76,4
3164.76,4
3164.76,4
3164.76,4
3164.76,4
3164.76,4
3164.76,4
3164.76,4
3164.76,4
3164.76,4
3164.76,4
3164.76,4
3164.76,4
6329.52,8
6329.52,8
6329.52,8
6329.52,8
6329.52,8
6329.52,8
6329.52,8
6329.52,8
6329.52,8
6329.52,8
6329.52,8
6329.52,8
6329.52,8
6329.52,8
6329.52,8
6329.52,8
6329.52,8
6329.52,8
6329.52,8
6329.52,8
6329.52,8
6329.52,8
6329.52,8
6329.52,8
6329.52,8
6329.52,8
6329.52,8
6329.52,8
6329.52,8
6329.52,8
6329.52,8
6329.52,8
6329.52,8
6329.52,8
6329.52,8
6329.52,8
6329.52,8
6329.52,8
6329.52,8
6329.52,8
6329.52,8
6329.52,8
6329.52,8
6329.52,8
6329.52,8
6329.52,8
6329.52,8
6329.52,8
6329.52,8
6329.52,8
6329.52,8
6329.52,8
6329.52,8
6329.52,8
6329.52,8
6329.52,8
6329.52,8
6329.52,8
6329.52,8
1391.88,3
1391.88,3
1391.88,3
1391.88,3
1391.88,3
1391.88,3
1391.88,3
1391.88,3
1391.88,3
1391.88,3
1391.88,3
1391.88,3
1391.88,3
1391.88,3
1391.88,3
1391.88,3
1391.88,3
1391.88,3
1391.88,3
1391.88,3
1391.88,3
1391.88,3
1391.88,3
1391.88,3
1391.88,3
1391.88,3
1391.88,3
1391.88,3
1391.88,3
1391.88,3
1391.88,3
1391.88,3
1391.88,3
1391.88,3
1391.88,3
1391.88,3
1391.88,3
1391.88,3
1391.88,3
1391.88,3
1391.88,3
1391.88,3
1391.88,3
1391.88,3
1391.88,3
1391.88,3
1391.88,3
1391.88,3
1391.88,3
1391.88,3
1391.88,3
1391.88,3
2783.76,6
2783.76,6
2783.76,6
2783.76,6
2783.76,6
2783.76,6
2783.76,6
2783.76,6
2783.76,6
2783.76,6
2783.76,6
2783.76,6
2783.76,6
2783.76,6
2783.76,6
2783.76,6
2783.76,6
2783.76,6
2783.76,6
2783.76,6
2783.76,6
2783.76,6
2783.76,6
2783.76,6
2783.76,6
2783.76,6
2783.76,6
2783.76,6
2783.76,6
2783.76,6
2783.76,6
2783.76,6
2783.76,6
2783.76,6
2783.76,6
2783.76,6
2783.76,6
2783.76,6
2783.76,6
2783.76,6
2783.76,6
2783.76,6
2783.76,6
2783.76,6
2783.76,6
2796.09,3
3446.8,4
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
3216.5,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
1378.5,3
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
2757.0,6
459.5,1
459.5,1
459.5,1
459.5,1
459.5,1
459.5,1
459.5,1
459.5,1
459.5,1
459.5,1
459.5,1
459.5,1
459.5,1
459.5,1
459.5,1
459.5,1
459.5,1
459.5,1
459.5,1
459.5,1
459.5,1
459.5,1
459.5,1
459.5,1
459.5,1
459.5,1
459.5,1
459.5,1
459.5,1
459.5,1
459.5,1
459.5,1
459.5,1
459.5,1
459.5,1
459.5,1
459.5,1
459.5,1
459.5,1
459.5,1
459.5,1
459.5,1
459.5,1
459.5,1
459.5,1
459.5,1
459.5,1
459.5,1
459.5,1
459.5,1
459.5,1
459.5,1
459.5,1
459.5,1
459.5,1
459.5,1
459.5,1
459.5,1
459.5,1
459.5,1
459.5,1
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
919.0,2
1838.0,4
1838.0,4
1838.0,4
1838.0,4
1838.0,4
1838.0,4
1838.0,4
1838.0,4
1838.0,4
1838.0,4
1838.0,4
1838.0,4
1838.0,4
1838.0,4
1838.0,4
1838.0,4
1838.0,4
1838.0,4
1838.0,4
1838.0,4
1838.0,4
1838.0,4
1838.0,4
1838.0,4
1838.0,4
1838.0,4
1838.0,4
1838.0,4
1838.0,4
1838.0,4
1838.0,4
1838.0,4
1838.0,4
1838.0,4
1838.0,4
1838.0,4
1838.0,4
1838.0,4
1838.0,4
1838.0,4
1838.0,4
1838.0,4
1838.0,4
1838.0,4
1838.0,4
1838.0,4
1838.0,4
1838.0,4
1838.0,4
1838.0,4
1838.0,4
1838.0,4
1838.0,4
1838.0,4
1838.0,4
1838.0,4
1838.0,4
1838.0,4
1838.0,4
1838.0,4
1838.0,4
1838.0,4
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
3676.0,8
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
2297.5,5
4595.0,10
4595.0,10
4595.0,10
4595.0,10
4595.0,10
4595.0,10
4595.0,10
4595.0,10
4595.0,10
4595.0,10
4595.0,10
4595.0,10
4595.0,10
4595.0,10
4595.0,10
4595.0,10
4595.0,10
4595.0,10
4595.0,10
4595.0,10
4595.0,10
4595.0,10
4595.0,10
4595.0,10
4595.0,10
4595.0,10
4595.0,10
4595.0,10
4595.0,10
4595.0,10
4595.0,10
4595.0,10
4595.0,10
4595.0,10
4595.0,10
4595.0,10
4595.0,10
4595.0,10
4595.0,10
4595.0,10
4595.0,10
4595.0,10
4595.0,10
4595.0,10
4595.0,10
4595.0,10
4595.0,10
4595.0,10
4595.0,10
4595.0,10
4595.0,10
4595.0,10
4595.0,10
4595.0,10
4595.0,10
4595.0,10
4595.0,10
4595.0,10
4595.0,10
4595.0,10
4595.0,10
4595.0,10
4595.0,10
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
4135.5,9
3250.62,9
3250.62,9
3250.62,9
3250.62,9
3250.62,9
3250.62,9
3250.62,9
3250.62,9
3250.62,9
3250.62,9
3250.62,9
3250.62,9
3250.62,9
3250.62,9
3250.62,9
3250.62,9
3250.62,9
3250.62,9
3250.62,9
3250.62,9
3250.62,9
3250.62,9
3250.62,9
3250.62,9
3250.62,9
3250.62,9
3250.62,9
3250.62,9
3250.62,9
3250.62,9
3250.62,9
3250.62,9
3250.62,9
3250.62,9
3250.62,9
3250.62,9
3250.62,9
3250.62,9
3250.62,9
3250.62,9
3250.62,9
3250.62,9
3250.62,9
3250.62,9
3250.62,9
3250.62,9
3250.62,9
3250.62,9
3250.62,9
3250.62,9
3250.62,9
3250.62,9
3250.62,9
3250.62,9
3250.62,9
3250.62,9
3250.62,9
3250.62,9
3250.62,9
3250.62,9
3250.62,9
3250.62,9
3250.62,9
4720.24,7
4720.24,7
4720.24,7
4720.24,7
4720.24,7
4720.24,7
4720.24,7
4720.24,7
4720.24,7
4720.24,7
4720.24,7
4720.24,7
4720.24,7
4720.24,7
4720.24,7
4720.24,7
4720.24,7
4720.24,7
4720.24,7
4720.24,7
4720.24,7
4720.24,7
4720.24,7
4720.24,7
4720.24,7
4720.24,7
4720.24,7
4720.24,7
4720.24,7
4720.24,7
4720.24,7
4720.24,7
4720.24,7
4720.24,7
4720.24,7
4720.24,7
4720.24,7
4720.24,7
4720.24,7
4720.24,7
4720.24,7
4720.24,7
4720.24,7
4720.24,7
4720.24,7
4720.24,7
4720.24,7
4720.24,7
4720.24,7
4720.24,7
4720.24,7
4720.24,7
4720.24,7
4720.24,7
4720.24,7
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
